name,latitude,longitude,避難対象_洪水,避難対象_崖崩れ、土石流及び地滑り,避難対象_高潮,避難対象_地震,避難対象_津波,避難対象_大規模な火事,避難対象_内水氾濫,避難対象_火山現象,エレベーター有/避難スペースが１階,スロープ等,点字ブロック,だれでもトイレ,その他
都立誠明学園グラウンド（グラウンド）,35.7813363,139.3042606,0,0,0,1,0,1,0,0,0,0,0,0,
新町市民センター（庁舎・体育館・駐車場）,35.785983,139.305152,1,1,0,1,0,1,1,0,0,1,0,1,
市立新町中学校（校舎・体育館・グラウンド）,35.7883772,139.3059185,1,1,0,1,0,1,1,0,1,0,0,0,
市立新町小学校（校舎・体育館・グラウンド）,35.7887966,139.3076322,1,1,0,1,0,1,1,0,1,0,0,0,
都農林総合研究センター青梅庁舎（グラウンド）,35.7896661,139.311693,0,0,0,1,0,1,0,0,0,0,0,0,
新田山公園（グラウンド）,35.7866221,139.3144595,0,0,0,1,0,1,0,0,0,0,0,0,
河辺町南自治会館（駐車場）,35.7796248,139.2838069,0,0,0,1,0,1,0,0,0,0,0,0,
総合体育館（体育館）,35.780921,139.284336,1,1,0,1,0,1,1,0,1,1,0,0,
市立河辺小学校（校舎・体育館・グラウンド）,35.7817052,139.2877204,1,1,0,1,0,1,1,0,1,0,0,0,
河辺市民センター（庁舎・体育館・駐車場）,35.77862442,139.2933662,1,1,0,1,0,1,1,0,0,1,0,1,自動ドア・スロープ
わかぐさ公園（グラウンド）,35.7836053,139.2974555,0,0,0,1,0,1,0,0,0,0,0,0,
市立藤橋小学校（校舎・体育館・グラウンド）,35.7977983,139.3062765,1,1,0,1,0,1,1,0,1,0,0,0,
今井市民センター（庁舎・体育館・駐車場）,35.8065029,139.3110314,1,1,0,1,0,1,1,0,1,1,0,1,
市立今井小学校（グラウンド）,35.8075332,139.3067651,0,0,0,1,0,1,0,0,0,0,0,0,
自立センター（駐車場）,35.7934356,139.3283692,0,0,0,1,0,1,0,0,0,0,0,0,
駒木町1丁目運動広場（グラウンド）,35.78231,139.254737,0,0,0,1,0,1,0,0,0,0,0,0,
青梅市文化交流センター,35.790196,139.254998,1,1,0,1,0,1,1,0,1,0,1,1,
府中市立府中第一小学校,35.6739756,139.4763975,1,1,0,1,0,1,1,1,0,0,1,0,
府中市立府中第二小学校,35.6743675,139.4863549,1,1,0,1,0,1,1,1,1,1,1,0,
府中市立府中第三小学校,35.6676346,139.4721064,0,1,0,1,0,1,1,1,1,1,0,0,
府中市立府中第四小学校,35.6668109,139.5079617,1,1,0,1,0,1,1,1,1,0,0,0,
府中市立府中第五小学校,35.6697033,139.4581409,1,0,0,1,0,1,1,1,1,1,0,1,
府中市立府中第六小学校,35.6841498,139.4919569,1,1,0,1,0,1,1,1,1,1,0,0,
府中市立府中第七小学校,35.6868623,139.4561929,1,1,0,1,0,1,1,1,1,1,0,0,
府中市立府中第八小学校,35.6622778,139.4953381,0,1,0,1,0,1,1,1,0,1,0,0,
府中市立府中第九小学校,35.6863156,139.4718917,1,1,0,1,0,1,1,1,1,1,0,0,
府中市立府中第十小学校,35.6769595,139.5081168,1,0,0,1,0,1,1,1,1,1,1,1,
府中市立武蔵台小学校,35.6887706,139.4634061,1,1,0,1,0,1,1,1,1,0,0,0,
府中市立住吉小学校,35.656094,139.459361,0,1,0,1,0,1,0,1,1,1,0,0,
府中市立新町小学校,35.686791,139.4855657,1,1,0,1,0,1,1,1,0,0,0,0,
府中市立本宿小学校,35.6792356,139.4606319,1,1,0,1,0,1,1,1,1,1,1,1,
府中市立白糸台小学校,35.6686746,139.5139721,1,1,0,1,0,1,1,1,1,0,0,0,
府中市立矢崎小学校,35.657625,139.4762871,0,1,0,1,0,1,0,1,0,0,0,0,
府中市立若松小学校,35.6735236,139.4994843,1,1,0,1,0,1,1,1,1,0,1,1,
府中市立小柳小学校,35.659598,139.5042237,0,1,0,1,0,1,0,1,1,1,0,0,
府中市立南白糸台小学校,35.6607067,139.5167475,0,1,0,1,0,1,0,1,1,1,0,0,
府中市立四谷小学校,35.6591264,139.4447506,0,1,0,1,0,1,0,1,0,0,0,0,
府中市立南町小学校,35.6625906,139.4672543,0,1,0,1,0,1,1,1,1,0,0,0,
府中市立日新小学校,35.6685253,139.4438253,0,1,0,1,0,1,1,1,1,0,0,0,
府中市立府中第一中学校,35.6801805,139.4805413,1,1,0,1,0,1,1,1,1,0,0,0,
府中市立府中第二中学校,35.672349,139.5089002,1,1,0,1,0,1,1,1,1,1,0,1,
府中市立府中第三中学校,35.6648932,139.4684485,0,1,0,1,0,1,1,1,1,1,1,1,
府中市立府中第四中学校,35.6732975,139.4647818,1,1,0,1,0,1,1,1,0,0,0,0,
府中市立府中第五中学校,35.6858802,139.4928429,1,1,0,1,0,1,1,1,1,1,1,1,
府中市立府中第六中学校,35.6605258,139.5072122,0,1,0,1,0,1,0,1,1,1,1,1,
府中市立府中第七中学校,35.6892456,139.4623756,1,1,0,1,0,1,1,1,1,1,1,1,
府中市立府中第八中学校,35.6585321,139.4461811,0,1,0,1,0,1,0,1,1,1,0,0,
府中市立府中第九中学校,35.6630947,139.5042567,0,1,0,1,0,1,0,1,1,0,0,1,
府中市立府中第十中学校,35.678666,139.4529464,1,1,0,1,0,1,1,1,0,1,0,1,
府中市立浅間中学校,35.6731039,139.491224,1,1,0,1,0,1,1,1,1,1,0,1,
明星学苑,35.6879907,139.4812243,1,1,0,1,0,1,1,1,1,1,0,1,
都立府中高等学校,35.6866796,139.4746998,1,1,0,1,0,1,1,1,1,1,0,1,
都立府中東高等学校,35.6560824,139.5158675,0,1,0,1,0,1,0,1,0,0,0,0,
都立府中西高等学校,35.6718832,139.4451195,0,1,0,1,0,1,1,1,0,0,0,0,
都立農業高等学校,35.6773919,139.4786138,1,1,0,1,0,1,1,1,1,1,0,0,
都立府中工業高等学校,35.6725709,139.4997149,1,1,0,1,0,1,1,1,1,1,0,1,
都立府中の森公園,35.67620966,139.4918587,1,1,0,1,0,1,1,1,0,0,0,0,
都立多磨霊園・都立武蔵野公園,35.6854837,139.515358,1,1,0,1,0,1,1,1,0,0,0,0,
都立武蔵野の森公園・朝日サッカー場,35.67533933,139.523633,1,1,0,1,0,1,1,1,0,0,0,0,
多摩川緑地住吉地区,35.65421962,139.4580357,0,1,0,1,0,1,0,1,0,0,0,0,
多摩川緑地是政・小柳町地区,35.65342352,139.4996478,0,1,0,1,0,1,0,1,0,0,0,0,
多摩川緑地押立地区,35.65302373,139.5140855,0,1,0,1,0,1,0,1,0,0,0,0,
郷土の森サッカー場・郷土の森第２野球場,35.654263,139.480706,0,1,0,1,0,1,0,1,0,0,0,0,
市民球場・市民陸上競技場・都立農業高等学校,35.67792836,139.4769768,1,1,0,1,0,1,1,1,0,0,0,0,
武蔵台緑地,35.69006999,139.4626388,1,1,0,1,0,1,1,1,0,0,0,0,
東京競馬場,35.66435852,139.4858306,0,1,0,1,0,1,1,1,0,0,0,0,
東京農工大学,35.684253,139.481271,1,1,0,1,0,1,1,1,0,0,0,0,
東芝府中事業所,35.68219657,139.4666223,1,1,0,1,0,1,1,1,0,0,0,0,
日本電気府中事業場,35.66808277,139.4548105,0,1,0,1,0,1,1,1,0,0,0,0,
三井住友銀行府中研修所,35.68125,139.456464,1,1,0,1,0,1,1,1,0,0,0,0,
トヨタ府中スポーツセンター,35.688966,139.459008,1,1,0,1,0,1,1,1,0,0,0,0,
国営昭和記念公園,35.70998662,139.3918333,0,1,0,1,0,1,0,0,0,0,0,0,
昭和の森ゴルフコース,35.72135557,139.3642813,1,1,0,1,0,1,0,0,0,0,0,0,
昭和公園・東小学校・昭和中学校・都立昭和高校,35.7033194,139.3864559,0,1,0,1,0,1,0,0,0,0,0,0,
多摩川緑地・くじら運動公園・大神公園,35.69588707,139.3656799,0,1,0,1,0,1,0,0,0,0,0,0,
都営中神団地,35.710972,139.379549,1,1,0,1,0,1,0,0,0,0,0,0,
美ノ宮公園,35.7201848,139.3801871,1,1,0,1,0,1,0,0,0,0,0,0,
美堀広場,35.725028,139.35693,1,1,0,1,0,1,0,0,0,0,0,0,
上ノ台公園,35.7057081,139.3562675,1,1,0,1,0,1,0,0,0,0,0,0,
緑ヶ丘公園,35.7132209,139.3510705,1,1,0,1,0,1,0,0,0,0,0,0,
拝島自然公園,35.69993036,139.3453705,0,1,0,1,0,1,0,0,0,0,0,0,
都営拝島町三丁目アパート,35.711816,139.335132,0,1,0,1,0,1,0,0,0,0,0,0,
水鳥公園,35.71203359,139.3330377,0,1,0,1,0,1,0,0,0,0,0,0,
クリーンセンター,35.6924158,139.3868901,0,1,0,1,0,1,0,0,0,0,0,0,
子育てひろば　ほりむこう,35.723031,139.363719,0,1,0,1,0,1,0,0,0,0,0,0,
なしの木保育園,35.7061498,139.3610837,1,1,0,1,0,1,0,0,0,0,0,0,
エコパーク,35.722597,139.353203,1,1,0,1,0,1,0,0,0,0,0,0,
共成小学校,35.6973903,139.3831764,0,1,0,1,0,1,0,0,0,0,0,0,
富士見丘小学校,35.7082252,139.3824039,1,1,0,1,0,1,0,0,0,0,0,0,
武蔵野小学校,35.7196571,139.3797205,1,1,0,1,0,1,0,0,0,0,0,0,
玉川小学校,35.7011454,139.3787711,1,1,0,1,0,1,0,0,0,0,0,0,
中神小学校,35.7061224,139.3721077,1,1,0,1,0,1,0,0,0,0,0,0,
つつじヶ丘小学校,35.7169405,139.371063,1,1,0,1,0,1,0,0,0,0,0,0,
光華小学校,35.7102466,139.3643749,1,1,0,1,0,1,0,0,0,0,0,0,
成隣小学校,35.6988618,139.3612506,0,1,0,1,0,1,0,0,0,0,0,0,
田中小学校,35.7004503,139.3532651,0,1,0,1,0,1,0,0,0,0,0,0,
拝島第一小学校,35.7064798,139.3443463,1,1,0,1,0,1,0,0,0,0,0,0,
拝島第二小学校,35.7202896,139.3555893,1,1,0,1,0,1,0,0,0,0,0,0,
拝島第三小学校,35.7166758,139.3442237,1,1,0,1,0,1,0,0,0,0,0,0,
旧拝島第四小学校,35.7059547,139.338969,0,1,0,1,0,1,0,0,0,0,0,0,
福島中学校,35.6954237,139.3770659,0,1,0,1,0,1,0,0,0,0,0,0,
瑞雲中学校,35.7154101,139.3707631,1,1,0,1,0,1,0,0,0,0,0,0,
清泉中学校,35.7068526,139.3650055,1,1,0,1,0,1,0,0,0,0,0,0,
拝島中学校,35.7124515,139.3500011,1,1,0,1,0,1,0,0,0,0,0,0,
多摩辺中学校,35.7027387,139.3460157,0,1,0,1,0,1,0,0,0,0,0,0,
学校法人啓明学園,35.7090182,139.3367163,0,1,0,1,0,1,0,0,0,0,0,0,
都立拝島高等学校,35.7038607,139.3433159,0,1,0,1,0,1,0,0,0,0,0,0,
市民会館・公民館,35.7135185,139.3661608,1,1,0,1,0,1,0,0,0,0,0,0,
つつじが丘公園,35.714027,139.370628,1,1,0,1,0,1,0,0,0,0,0,0,
調布基地跡地運動広場及び大沢総合グラウンド一部,35.66728921,139.5266566,0,0,0,1,0,1,0,0,0,0,0,0,
都立神代植物公園及び自由広場,35.67067353,139.5492577,0,0,0,1,0,1,0,0,0,0,0,0,
多摩川河川敷（第１区）周辺（府中市境～多摩川原橋）,35.64578748,139.5253026,0,0,0,1,0,1,0,0,0,0,0,0,
多摩川河川敷（第２区）周辺（多摩川原橋～二ヶ領堰）,35.64100233,139.5367669,0,0,0,1,0,1,0,0,0,0,0,0,
多摩川河川敷（第３区）周辺（二ヶ領堰～狛江市境）,35.63687924,139.5539212,0,0,0,1,0,1,0,0,0,0,0,0,
市立調和小学校周辺,35.65134652,139.5740189,0,0,0,1,0,1,0,0,0,0,0,0,
市立神代中・上ノ原小学校周辺,35.66202232,139.5616465,0,0,0,1,0,1,0,0,0,0,0,0,
市立緑ヶ丘小学校周辺,35.66968666,139.5847459,0,0,0,1,0,1,0,0,0,0,0,0,
NTT中央研修センター,35.651585,139.587933,0,0,0,1,0,1,0,0,0,0,0,0,
市立第４中・若葉小学校周辺,35.65366149,139.5833533,0,0,0,1,0,1,0,0,0,0,0,0,
町田第二小学校,35.54558751,139.4531503,1,1,0,1,0,1,1,1,1,1,1,1,
町田第一小学校,35.54804446,139.4463658,1,1,0,1,0,1,1,1,1,1,1,1,オストメイト設備
町田第一中学校,35.55052107,139.4464093,1,1,0,1,0,1,1,1,1,1,1,1,
都立町田高校,35.5532,139.4490091,1,1,0,1,0,1,1,1,1,1,1,1,自動ドア・オストメイト対応
町田第四小学校,35.54978604,139.4385341,1,1,0,1,0,1,1,1,1,1,1,1,
本町田小学校,35.56315167,139.4370085,1,1,0,1,0,1,1,1,1,1,1,1,
町田第三小学校,35.56404024,139.4461093,0,0,0,1,0,1,0,1,1,1,1,1,
本町田東小学校,35.56954747,139.4442824,0,0,0,1,0,1,0,1,0,1,1,1,
町田第三中学校,35.56119144,139.4323296,1,1,0,1,0,1,1,1,0,1,1,1,
町田第五小学校,35.56495811,139.4568608,1,1,0,1,0,1,1,1,1,1,1,1,オストメイト設備
町田第六小学校,35.54892048,139.4603717,1,1,0,1,0,1,1,1,1,1,1,1,
南大谷小学校,35.55210849,139.4633427,0,0,0,1,0,1,0,1,0,1,1,1,
町田第二中学校,35.54923237,139.4551253,1,1,0,1,0,1,1,1,1,1,1,1,オストメイト設備
南大谷中学校,35.55099595,139.4636148,1,1,0,1,0,1,1,1,0,1,1,1,
南第一小学校,35.5215602,139.4682071,1,1,0,1,0,1,1,1,1,1,1,1,
鶴間小学校,35.50503707,139.4691698,0,0,0,1,0,1,0,1,1,1,1,1,
都立小川高校,35.5323314,139.4693394,0,0,0,1,0,1,0,1,1,1,0,1,
小川小学校,35.52739045,139.4709488,1,1,0,1,0,1,1,1,0,1,1,1,
南第三小学校,35.536485,139.4575381,1,1,0,1,0,1,1,1,1,1,1,1,
南第四小学校,35.53263118,139.4665568,1,1,0,1,0,1,1,1,1,1,1,1,
南中学校,35.52662182,139.4625493,1,1,0,1,0,1,1,1,1,1,1,1,
南つくし野小学校,35.51572991,139.4760406,0,0,0,1,0,1,0,1,1,1,1,1,オストメイト設備
つくし野中学校,35.5186153,139.4771173,1,1,0,1,0,1,1,1,1,1,1,1,オストメイト設備
つくし野小学校,35.52546281,139.4820272,1,1,0,1,0,1,1,1,1,1,1,1,
南第二小学校,35.53893257,139.4783279,1,1,0,1,0,1,1,1,1,1,1,1,
都立成瀬高校,35.5422888,139.475061,0,0,0,1,0,1,0,1,0,0,0,1,
南成瀬小学校,35.54001236,139.4703397,1,1,0,1,0,1,1,1,0,1,1,1,
南成瀬中学校,35.53351325,139.4815565,1,1,0,1,0,1,1,1,0,1,1,1,オストメイト設備
高ヶ坂小学校,35.54132511,139.4627225,1,1,0,1,0,1,1,1,1,1,1,1,オストメイト設備
成瀬中央小学校,35.54682295,139.4769673,1,1,0,1,0,1,1,1,1,1,1,1,
成瀬台小学校,35.55054933,139.4780154,1,1,0,1,0,1,1,1,0,1,1,1,
成瀬台中学校,35.55039835,139.4769233,1,1,0,1,0,1,1,1,1,1,1,1,
鶴川第四小学校,35.59295987,139.4631408,0,0,0,1,0,1,0,1,0,1,1,1,
真光寺中学校,35.59777396,139.4650689,0,0,0,1,0,1,0,1,0,1,1,1,
鶴川第二中学校,35.58989729,139.4750765,0,0,0,1,0,1,0,1,0,1,1,1,
鶴川第三小学校,35.5905452,139.4735195,1,1,0,1,0,1,1,1,0,1,1,1,
藤の台小学校,35.57286892,139.4513358,1,1,0,1,0,1,1,1,0,1,1,1,
薬師中学校,35.57558109,139.4498658,0,0,0,1,0,1,0,1,0,1,1,1,
金井小学校,35.56991751,139.4583506,1,1,0,1,0,1,1,1,1,1,1,1,
鶴川第一小学校,35.59057681,139.4573978,1,1,0,1,0,1,1,1,1,1,1,1,オストメイト設備
都立野津田高等学校,35.5897215,139.4352968,0,0,0,1,0,1,0,1,1,0,0,0,
市立陸上競技場,35.5919093,139.4386228,1,1,0,1,0,1,1,1,0,0,0,0,
鶴川中学校,35.5942668,139.4535551,1,1,0,1,0,1,1,1,1,1,1,1,
大蔵小学校,35.58676648,139.4685821,1,1,0,1,0,1,1,1,1,1,1,1,オストメイト設備
鶴川第二小学校,35.59153176,139.4815066,1,1,0,1,0,1,1,1,1,1,1,1,
三輪小学校,35.57805478,139.4967993,0,0,0,1,0,1,0,1,1,1,1,1,オストメイト設備
金井中学校,35.57633056,139.46277,1,1,0,1,0,1,1,1,1,1,1,1,オストメイト設備
忠生第三小学校,35.56311655,139.4255725,1,1,0,1,0,1,1,1,1,1,1,1,
教育センター,35.55965399,139.4245384,0,0,0,1,0,1,0,1,0,0,0,0,
木曽境川小学校,35.56486874,139.4159553,0,0,0,1,0,1,0,1,1,1,1,1,
都立町田総合高校,35.5703558,139.4167865,1,1,0,1,0,1,1,1,0,0,0,0,
木曽中学校,35.56841198,139.4134886,0,0,0,1,0,1,0,1,1,1,1,1,オストメイト設備
七国山小学校,35.57619797,139.4350146,1,1,0,1,0,1,1,1,1,1,1,1,
山崎中学校,35.57728895,139.432325,1,1,0,1,0,1,1,1,1,1,1,1,オストメイト設備
都立山崎高校,35.5772609,139.4334432,1,1,0,1,0,1,1,1,1,0,0,1,
忠生小学校,35.5788453,139.4171729,1,1,0,1,0,1,1,1,1,1,1,1,
山崎小学校,35.57579003,139.4248477,1,1,0,1,0,1,1,1,1,1,1,1,オストメイト設備
忠生中学校,35.57748472,139.4151158,1,1,0,1,0,1,1,1,1,1,1,1,
小山田小学校,35.59746693,139.4055699,0,0,0,1,0,1,0,1,1,1,1,1,オストメイト設備
小山田南小学校,35.58841064,139.4007404,1,1,0,1,0,1,1,1,1,1,1,1,オストメイト設備
小山田中学校,35.58734707,139.4040397,1,1,0,1,0,1,1,1,1,1,1,1,オストメイト設備
都立町田工業高校,35.57578795,139.4223826,1,1,0,1,0,1,1,1,0,0,0,1,
図師小学校,35.58445691,139.4173801,1,1,0,1,0,1,1,1,1,1,1,1,オストメイト設備
小山小学校,35.59228362,139.3780633,0,0,0,1,0,1,0,1,1,1,1,1,
堺中学校,35.60482444,139.3367428,0,0,0,1,0,1,0,1,1,1,1,1,オストメイト設備
相原小学校,35.60625607,139.3235604,1,1,0,1,0,1,1,1,1,1,1,1,オストメイト設備
ゆくのき学園（大戸小学校）,35.60934466,139.3029784,0,0,0,1,0,1,0,1,1,1,1,1,
ゆくのき学園（武蔵岡中学校）,35.60890486,139.3046182,1,1,0,1,0,1,1,1,1,1,1,1,
小山中央小学校,35.6020927,139.3732728,1,1,0,1,0,1,1,1,1,1,1,1,オストメイト設備
小山ヶ丘小学校,35.60516113,139.3546516,1,1,0,1,0,1,1,1,1,1,1,1,オストメイト設備
小山中学校,35.5952549,139.385958,1,1,0,1,0,1,1,1,1,1,1,1,オストメイト設備
芹ケ谷公園,35.54149,139.4484873,0,0,0,1,0,1,0,0,0,0,0,0,
町田・木曽森野防災市民いこいの広場,35.5546107,139.4329272,0,0,0,1,0,1,0,0,0,0,0,0,
藤の台球場,35.5699678,139.4478171,0,0,0,1,0,1,0,0,0,0,0,0,
町田中央公園,35.5563607,139.4465926,1,0,0,1,0,1,1,0,0,0,0,0,
玉川学園大グラウンド,35.5693688,139.4674657,0,0,0,1,0,1,0,0,0,0,0,0,
三井住友海上玉川研修所グラウンド,35.5557746,139.4660655,0,0,0,1,0,1,0,0,0,0,0,0,
鶴間公園,35.5090221,139.4681901,0,0,0,1,0,1,0,0,0,0,0,0,
金森わさび田児童公園,35.5301065,139.4650312,0,0,0,1,0,1,0,0,0,0,0,0,
町田・金森防災市民いこいの広場,35.531511,139.4552787,0,0,0,1,0,1,0,0,0,0,0,0,
南つくし野こうま公園,35.515337,139.480517,0,0,0,1,0,1,0,0,0,0,0,0,
つくし野セントラルパーク,35.5211735,139.4820088,0,0,0,1,0,1,0,0,0,0,0,0,
南成瀬中央公園,35.537853,139.4728724,0,0,0,1,0,1,0,0,0,0,0,0,
成瀬台公園,35.5549988,139.4776325,0,0,0,1,0,1,0,0,0,0,0,0,
昭和薬科大学多目的グラウンド,35.5531623,139.4700802,0,0,0,1,0,1,0,0,0,0,0,0,
鶴川中央公園,35.5909782,139.4718596,0,0,0,1,0,1,0,0,0,0,0,0,
ゆうき山公園,35.570583,139.457018,0,0,0,1,0,1,0,0,0,0,0,0,
野津田公園,35.591909,139.438623,0,0,0,1,0,1,0,0,0,0,0,0,
国士舘楓の杜キャンパス,35.5829468,139.4505026,0,0,0,1,0,1,0,0,0,0,0,0,
薬師池公園,35.577714,139.4475141,0,0,0,1,0,1,0,0,0,0,0,0,
乗馬クラブクレイン東京,35.5991068,139.4606737,0,0,0,1,0,1,0,0,0,0,0,0,
和光中・高等学校々庭,35.5974401,139.4585794,0,0,0,1,0,1,0,0,0,0,0,0,
国士舘大学グラウンド,35.5948659,139.4638431,0,0,0,1,0,1,0,0,0,0,0,0,
能ケ谷平和第二児童公園,35.5887682,139.4811648,0,0,0,1,0,1,0,0,0,0,0,0,
明泉学園鶴川高等学校々庭,35.58180721,139.4952938,0,0,0,1,0,1,0,0,0,0,0,0,
明泉学園鶴川女子短期大学グラウンド,35.570843,139.4951031,0,0,0,1,0,1,0,0,0,0,0,0,
三輪中央公園,35.5743198,139.4884894,0,0,0,1,0,1,0,0,0,0,0,0,
（旧）忠生第六小学校,35.5754279,139.4355541,0,0,0,1,0,1,0,0,0,0,0,0,
山崎自然公園,35.574813,139.432252,0,0,0,1,0,1,0,0,0,0,0,0,
忠生公園,35.5728222,139.4224415,0,0,0,1,0,1,0,0,0,0,0,0,
桜美林学園グラウンド,35.5816765,139.4059594,0,0,0,1,0,1,0,0,0,0,0,0,
日本大学第三学園グラウンド,35.592447,139.421312,0,0,0,1,0,1,0,0,0,0,0,0,
サレジオ工業高等専門学校グラウンド,35.6052395,139.3579102,0,0,0,1,0,1,0,0,0,0,0,0,
玉川学園コミュニティセンター,35.56388,139.462749,1,1,0,0,0,1,1,1,0,0,0,0,
南市民センター,35.52376,139.466766,1,1,0,0,0,1,1,1,1,0,1,1,自動ドア・授乳室・オストメイト設備・ベビーベット
なるせ駅前市民センター,35.536816,139.473041,1,1,0,0,0,1,1,1,1,0,0,1,2.3F:おむつ交換用ベビーシート　3F:オストメイト設備　4F:ベビーベット
つくし野コミュニティセンター,35.527234,139.484695,1,1,0,0,0,1,1,1,1,1,1,1,自動ドア・おむつ交換用ベビーシート・オストメイト設備
成瀬コミュニティセンター,35.543563,139.472748,1,1,0,0,0,1,1,1,1,1,1,1,自動ドア・おむつ交換用ベビーシート・授乳室・オストメイト設備
鶴川市民センター,35.588904,139.467526,1,1,0,0,0,1,1,1,1,0,1,1,自動ドア・授乳室・オストメイト設備・大型ベッド・ベビーベッド
三輪コミュニティセンター,35.577168,139.493106,1,1,0,0,0,1,1,1,1,0,1,1,自動ドア・おむつ交換用ベビーシート
忠生市民センター,35.578399,139.416056,1,1,0,0,0,1,1,1,1,0,1,1,授乳室・ベビーシート・ベビーチェア・オストメイト設備・こども便座・AED
木曽森野コミュニティセンター,35.555139,139.428664,1,1,0,0,0,1,1,1,1,1,1,1,自動ドア・おむつ交換用ベビーシート
木曽山崎コミュニティセンター,35.568688,139.436594,1,1,0,0,0,1,1,1,0,0,0,0,
堺市民センター,35.604343,139.333355,1,1,0,0,0,1,1,1,1,1,1,1,自動ドア・授乳室・オストメイト設備
サン町田旭体育館,35.556776,139.447079,1,1,0,0,0,1,1,1,0,0,0,0,
南町田グランベリーパーク　パークライフ棟,35.509991,139.469358,1,1,0,0,0,1,1,1,1,1,1,1,入口自動ドア・授乳室
市立総合体育館,35.535992,139.479241,1,1,0,0,0,1,1,1,1,0,1,1,
都立武蔵野公園,35.690384,139.517611,0,0,0,0,0,1,0,0,0,0,0,0,
都立野川公園,35.68238147,139.5266342,0,0,0,0,0,1,0,0,0,0,0,0,
国際基督教大学高校,35.6896003,139.5310616,0,0,0,0,0,1,0,0,0,0,0,0,
東京農工大学,35.7000293,139.5184679,0,0,0,0,0,1,0,0,0,0,0,0,
栗山公園,35.6978602,139.5213011,0,0,0,0,0,1,0,0,0,0,0,0,
都立小金井公園,35.71897575,139.5206591,0,0,0,0,0,1,0,0,0,0,0,0,
東京学芸大学,35.7051446,139.493345,0,0,0,0,0,1,0,0,0,0,0,0,
多磨霊園,35.6782067,139.5135607,0,0,0,0,0,1,0,0,0,0,0,0,
市立小金井第一小学校,35.6984,139.51014,0,0,0,1,0,0,0,0,1,1,0,1,
市立小金井第二小学校,35.71041,139.50549,0,0,0,1,0,0,0,0,1,1,0,1,
市立小金井第三小学校,35.70452,139.5231,0,0,0,1,0,0,0,0,1,1,0,1,シャワー・汚物流し
市立小金井第四小学校,35.69983,139.49407,0,0,0,1,0,0,0,0,1,1,0,1,
市立東小学校,35.69847,139.5267,0,0,0,1,0,0,0,0,1,1,0,1,
市立前原小学校,35.69412,139.50211,0,0,0,1,0,0,0,0,1,1,1,1,シャワー・汚物流し・おむつ交換台
市立本町小学校,35.70425,139.5013,0,0,0,1,0,0,0,0,0,1,0,1,
市立緑小学校,35.70898,139.51625,0,0,0,1,0,0,0,0,0,1,0,1,
市立南小学校,35.69157,139.51344,0,0,0,1,0,0,0,0,1,0,0,1,汚物流し
市立小金井第一中学校,35.71045,139.50383,0,0,0,1,0,0,0,0,1,1,0,1,
市立小金井第二中学校,35.6952,139.5111,0,0,0,1,0,0,0,0,1,1,0,1,
市立東中学校,35.69046,139.52509,0,0,0,1,0,0,0,0,1,1,0,1,シャワー
市立緑中学校,35.70853,139.51968,0,0,0,1,0,0,0,0,1,1,0,1,汚物流し
市立南中学校,35.69074,139.50035,0,0,0,1,0,0,0,0,1,1,0,1,
東京電機大学中学校・高等学校,35.70605,139.52606,0,0,0,1,0,0,0,0,0,0,0,0,
法政大学緑町グラウンド,35.70998,139.51467,0,0,0,1,0,0,0,0,0,0,0,0,
上水公園運動施設,35.70938,139.50518,0,0,0,1,0,0,0,0,0,0,0,0,
中央大学附属中学校・高等学校,35.70972,139.49803,0,0,0,1,0,0,0,0,0,0,0,0,
都立多摩科学技術高等学校,35.70011,139.50043,0,0,0,1,0,0,0,0,0,0,0,0,
梶野公園,35.70282,139.52646,0,0,0,1,0,0,0,0,0,0,0,0,
中島町公園,35.7309403,139.4325432,0,0,0,1,0,1,1,0,0,0,0,0,
創価学園第一グラウンド,35.7223525,139.4528499,0,0,0,1,0,1,1,0,0,0,0,0,
上宿小学校,35.7312431,139.4413396,0,0,0,1,0,1,1,0,0,0,0,0,
小平第十二小学校,35.7292822,139.4431978,0,0,0,1,0,1,1,0,0,0,0,0,
東京都立小平西高校グラウンド,35.726044,139.44237,0,0,0,1,0,1,1,0,0,0,0,0,
小平第五中学校,35.7270908,139.4513472,0,0,0,1,0,1,1,0,0,0,0,0,
白梅学園グラウンド,35.7253354,139.4509389,0,0,0,1,0,1,1,0,0,0,0,0,
小平第一小学校,35.7294546,139.4627517,0,0,0,1,0,1,1,0,0,0,0,0,
小平第十五小学校,35.726719,139.4669431,0,0,0,1,0,1,1,0,0,0,0,0,
小平第十三小学校,35.7361425,139.45368,0,0,0,1,0,1,1,0,0,0,0,0,
職業能力開発総合大学校グラウンド,35.738609,139.4586489,0,0,0,1,0,1,1,0,0,0,0,0,
東京障害者職業能力開発校グラウンド,35.737723,139.4596155,0,0,0,1,0,1,1,0,0,0,0,0,
小川西町防災広場（小川西グラウンド）,35.734014,139.456197,0,0,0,1,0,1,1,0,0,0,0,0,
小平第二中学校,35.7361844,139.4640596,0,0,0,1,0,1,1,0,0,0,0,0,
小平第六小学校,35.7350818,139.4663678,0,0,0,1,0,1,1,0,0,0,0,0,
ブリヂストン南グラウンド,35.7342598,139.4694009,0,0,0,1,0,1,1,0,0,0,0,0,
小平元気村おがわ東,35.740151,139.4740669,0,0,0,1,0,1,1,0,0,0,0,0,
